id,input,output
nikluge-au-2022-train-007194,고양이 노래라니 완벽하고 목소리 너무 짱이고 중간중간에 웃는거도 멋져버릠,0
nikluge-au-2022-train-007195,진짜 짜증나내여,0
nikluge-au-2022-train-007196,"어제 제 인스타 라방 보신 트친님 ,,",0
nikluge-au-2022-train-007197,진짜 제송핮니다,0
nikluge-au-2022-train-007198,"제 배꼽됴둑인거 갓기두 한데 ,,,",0
nikluge-au-2022-train-007199,오케이션은 돈없는게 용쓰는거같고 걍 존나 찌질해서 존나싫고 .. . .,1
nikluge-au-2022-train-007200,동생 페미 뱃지도 달고다니고 언니보다 심한 남혐메갈인듯,1
nikluge-au-2022-train-007201,아니 그냥 눈 한번 질끈감고 한번만 해주면안돼??,0
nikluge-au-2022-train-007202,아진짜 ㅠㅠ 진짜 따악 한번만,0
nikluge-au-2022-train-007203,"님 저 &company& 찐따 (아직도지만) 시절부터 트친하주서서 감사드리구 ,, 항상 글고 재치에 놀라요",1
nikluge-au-2022-train-007204,한남녀 : 그럼 자기 아빠나 오빠도 예비범죄자로 본다는건가??????,1
nikluge-au-2022-train-007205,/ 페미는 지가 못생겨서 하는거임,1
nikluge-au-2022-train-007206,/ 페미라고 지 못생긴거 탈코라고 합리화할거같음,1
nikluge-au-2022-train-007207,개비럽 개비럽,1
nikluge-au-2022-train-007208,뭐하는짓거리냐고,1
nikluge-au-2022-train-007209,퐥좽한남 죽어도거름,1
nikluge-au-2022-train-007210,정병약에서 내맘대로 데파코트 빼서 먹어도 되나,0
nikluge-au-2022-train-007211,행복했음 . . .,0
nikluge-au-2022-train-007212,"지금은 이름도 까먹엇다 그분 ,,",0
nikluge-au-2022-train-007213,그냥 양아치한남들임,1
nikluge-au-2022-train-007214,젤 좋아하니까 당연히 이미 갖고있겠지,0
nikluge-au-2022-train-007215,그래서 지금 두개됨,0
nikluge-au-2022-train-007216,내가 막 혹시 ㅁㅁ님 알아..? 하고 10명정도 물어봣는데 다 안다구 함,0
nikluge-au-2022-train-007217,포스트잇충 극혐이다,1
nikluge-au-2022-train-007218,수니가 만만하지...,0
nikluge-au-2022-train-007219,내일 붐티입고 갈거임,0
nikluge-au-2022-train-007220,말뤼쥐마,0
nikluge-au-2022-train-007221,진짜냐고,0
nikluge-au-2022-train-007222,이제그만,0
nikluge-au-2022-train-007223,난씹타쿠구나를느낌;,1
nikluge-au-2022-train-007224,아 그리고...,0
nikluge-au-2022-train-007225,강아지루다썰저도...,0
nikluge-au-2022-train-007226,그러고싶어요...,0
nikluge-au-2022-train-007227,나진짜소름돋아,0
nikluge-au-2022-train-007228,&name&테잎보다가&name&보고싶어서대성통곡한사연..,0
nikluge-au-2022-train-007229,&name&행동에설레서관짝짜러간사연..,0
nikluge-au-2022-train-007230,웅앵유닛은 원하지도 않으니까 에뉩 아귀르떼스 포레우스 곡 넣어줘,1
nikluge-au-2022-train-007231,누군 숨졌다고 하고 누군 사실 확인 중이라고 하고 누구 자살한 방법까지 찌라시로 뿌려대고있고,1
nikluge-au-2022-train-007232,개빻은남자만나는 헤녀들도 재기재기하고다니는대..,1
nikluge-au-2022-train-007233,지랄하노,1
nikluge-au-2022-train-007234,&name&도 그런 마음으로 좋아하는 건가?,0
nikluge-au-2022-train-007235,좋아하는건가?,0
nikluge-au-2022-train-007236,그티만 술을 마텨 ..,0
nikluge-au-2022-train-007237,나 4일에 약속 있다고,0
nikluge-au-2022-train-007238,한남도 어니고,1
nikluge-au-2022-train-007239,구러니까,0
nikluge-au-2022-train-007240,&name& 가방 못 구한ㄷ고 ..,0
nikluge-au-2022-train-007241,친구가 벌새 그닥이래,0
nikluge-au-2022-train-007242,갑자기 정떨어진다,0
nikluge-au-2022-train-007243,극혐한남 될 뻔 했네,1
nikluge-au-2022-train-007244,에바로 많은 생각 했음..,0
nikluge-au-2022-train-007245,아니 &name&감독님은 집에 저런 선인장은 왜 있는거지,0
nikluge-au-2022-train-007246,미치겠다는 생각뿐...,0
nikluge-au-2022-train-007247,베이킹소다로 빡빡 닦아볼개요..,0
nikluge-au-2022-train-007248,아 만두 찌다가 청천벽력같은 달고나냄새가 나더라고요..,0
nikluge-au-2022-train-007249,기대 이상으로 좋은 한남으로 나와서 당황했음..,1
nikluge-au-2022-train-007250,지 밥벌이도 못하는 찌질한남으로 욕 5일 정도 할 수 있는데...,1
nikluge-au-2022-train-007251,헤어나올 수 없다...,0
nikluge-au-2022-train-007252,&name& 사랑해,0
nikluge-au-2022-train-007253,필름또깨짐,0
nikluge-au-2022-train-007254,내 친구가 이렇게 똘추라니,1
nikluge-au-2022-train-007255,똘추새끼야,1
nikluge-au-2022-train-007256,못생기고 말투 ㅗ같은 학교애들 보고 열오르기,1
nikluge-au-2022-train-007257,이모부가 누나보고 얼굴 좋아졌다 하는데 발음 미스나서 조졌다라 했엌,0
nikluge-au-2022-train-007258,내 생각이 개꼰대같은가?,1
nikluge-au-2022-train-007259,근데 공항 도착해서 데스크에서 지연 알림받은 사람 예민한데 결항보고 얼마나 빡쳤겠어요,1
nikluge-au-2022-train-007260,노콘&name& 니 무릎보다는 그 금괴가 더 값어치가 크다,1
nikluge-au-2022-train-007261,내일 교복 입어야하네,0
nikluge-au-2022-train-007262,와 진짜 충격덕이다,0
nikluge-au-2022-train-007263,어쩜 저렇게 매일같이 저따위로 행동할 수 있는걸까?,1
nikluge-au-2022-train-007264,"지금 니 모습은 누가봐도 훌륭한 동네북,,,",1
nikluge-au-2022-train-007265,심을 담은 음성인식,0
nikluge-au-2022-train-007266,"물론 나는 퀴어야,,",0
nikluge-au-2022-train-007267,11. 입학시험 전교 7등..?,0
nikluge-au-2022-train-007268,13. 노는거 엄청 좋아해서 보충 잘 도망갑니다(...),0
nikluge-au-2022-train-007269,아니 애들..,0
nikluge-au-2022-train-007270,수학 진짜...,0
nikluge-au-2022-train-007271,하하하 이 등산하는 목소리 큰 꼰대들 잔뜩 탔는데 지금 너무 행복해서 아무 상관이 없다,1
nikluge-au-2022-train-007272,흐윽 흑 지산 땜에 아쉬울까바 켰다니 아흑 흐흐ㅡ그으ㅡ윽 너무 좋은데 내가 못 봤어,0
nikluge-au-2022-train-007273,화나게 하지 마…,0
nikluge-au-2022-train-007274,소리지르지마,0
nikluge-au-2022-train-007275,우리가 생기부에 그림그렸다 들어가서 무슨필요냐고,0
nikluge-au-2022-train-007276,진짜로 사실 글로 들어가도 필요없음,0
nikluge-au-2022-train-007277,그리고 무슨 겨우 며칠로 풀컬러 몇 장을 그리라는 거야;,0
nikluge-au-2022-train-007278,남성 카르텔이 지정한 여성성에서 벗어난 숏컷 여성 두분을 남성 넷이 `메갈년` 이라 하며 집단 폭행한 사건입니다.,1
nikluge-au-2022-train-007279,아직도 트위터하고 있고,0
nikluge-au-2022-train-007280,이거 너 뮤트,0
nikluge-au-2022-train-007281,님 자캐 컾 작업했습니다,0
nikluge-au-2022-train-007282,신청감사합니다,0
nikluge-au-2022-train-007283,무거워서 던질뻔했어,0
nikluge-au-2022-train-007284,어깨 잘려나가는줄,0
nikluge-au-2022-train-007285,한남 가드놈들 넘 짜증난다 진짜,1
nikluge-au-2022-train-007286,둘다넘웃기고귀여워여....,0
nikluge-au-2022-train-007287,성형이라도 좀 햇으면,1
nikluge-au-2022-train-007288,헐충격적이야..,0
nikluge-au-2022-train-007289,sg저라구여,0
nikluge-au-2022-train-007290,아까 창문 괜히닫앗나??,0
nikluge-au-2022-train-007291,아무리셍각해도이번에공방을뛰엇어야햇는데..,0
nikluge-au-2022-train-007292,돌앗나봐...,1
nikluge-au-2022-train-007293,후 갑자기 매국노오타쿠트윗 남발해서 죄송합니다,1
nikluge-au-2022-train-007294,저게 설마 바로어제트윗이라고는 상상도못했음,0
nikluge-au-2022-train-007295,트윗내용만보고 옛날껀가햇는데 어제네...,0
nikluge-au-2022-train-007296,님 이답멘보고 확신햇어요,0
nikluge-au-2022-train-007297,적어도 몇센티정도는 잠긴거같애,0
nikluge-au-2022-train-007298,천잰가봐...,0
nikluge-au-2022-train-007299,먼데5분이나남음..,0
nikluge-au-2022-train-007300,울만얼너무귀여움,0
nikluge-au-2022-train-007301,그놈의봉욱안경,0
nikluge-au-2022-train-007302,절대자월해,0
nikluge-au-2022-train-007303,&name&한테 질척거리지마,0
nikluge-au-2022-train-007304,미쳣나보ㅓ,1
nikluge-au-2022-train-007305,감사합니다,0
nikluge-au-2022-train-007306,그러네요,0
nikluge-au-2022-train-007307,왕이된남자 파쿠리,0
nikluge-au-2022-train-007308,&name&이 멍청이,1
nikluge-au-2022-train-007309,안타깝게도...,0
nikluge-au-2022-train-007310,그래서나는 자기애천퍼센트오타쿠인장하기로,1
nikluge-au-2022-train-007311,나더둘다조아함,0
nikluge-au-2022-train-007312,뷔검뷔최고,0
nikluge-au-2022-train-007313,더러워미친,1
nikluge-au-2022-train-007314,&name&이랑 찍은거 먼데,0
nikluge-au-2022-train-007315,나도볼래,0
nikluge-au-2022-train-007316,한복이랑 제복 섞은거지,0
nikluge-au-2022-train-007317,나지금진짜눈물줄줄ㅈ룾ㄹ줄,0
nikluge-au-2022-train-007318,상표 보는거 계속미루고잇엇는데,0
nikluge-au-2022-train-007319,아아아악.,0
nikluge-au-2022-train-007320,이 회사(?) 대체어떻게된곳임,0
nikluge-au-2022-train-007321,영화볼거추천해주실분..,0
nikluge-au-2022-train-007322,국밥으로만나고싶진안습니다,0
nikluge-au-2022-train-007323,저 개뜬금맞선에 좋다고 앉아있는 귀신들도 웃긴다..,1
nikluge-au-2022-train-007324,저거 뭐라하지?,0
nikluge-au-2022-train-007325,네네 잘부탁드립니다~~,0
nikluge-au-2022-train-007326,저 쪼렙이라 헤드빼고는 거의다 기본템들인데 커마 꽤 이쁘게 나오더라구요,0
nikluge-au-2022-train-007327,우유좀 덜 넣을걸,0
nikluge-au-2022-train-007328,(오열하는오타쿠),1
nikluge-au-2022-train-007329,21도 됐다고 추워서 달달떨고있음,0
nikluge-au-2022-train-007330,일러에서 빼지 않았겠지????  라는 상상이 드니까 차마 형용할 수 없는 기분이 되어버린다고,0
nikluge-au-2022-train-007331,정도를 넘었다,0
nikluge-au-2022-train-007332,또다시 길을 잃었다~~,0
nikluge-au-2022-train-007333,성공한 오타쿠다..,1
nikluge-au-2022-train-007334,저 훠궈 부페갔었거든요,0
nikluge-au-2022-train-007335,배터질때까지 먹고..,0
nikluge-au-2022-train-007336,같이갑시다,0
nikluge-au-2022-train-007337,요즘은 왤케 e 쿠폰쓰기 어려워,0
nikluge-au-2022-train-007338,하이볼 남기지말걸,0
nikluge-au-2022-train-007339,까ㅣㄹ깔 낙사각,0
nikluge-au-2022-train-007340,호라던 엔딩 봤어,0
nikluge-au-2022-train-007341,헐 더위먹었나봐,0
nikluge-au-2022-train-007342,달다구리한거 먹구 담배 피구 오니까 바닥 뚫고 내핵까지 간 기분,0
nikluge-au-2022-train-007343,좋아졌어..,0
nikluge-au-2022-train-007344,진짜 공식...,0
nikluge-au-2022-train-007345,아이고 제발 &name&에게 &name&을 주세요,0
nikluge-au-2022-train-007346,ㄹ서 제가 잘못했다 한번만 봐주자,0
nikluge-au-2022-train-007347,&name& 자기 애들 관련된 일이면 못하는게 없네,0
nikluge-au-2022-train-007348,&name&아 나 또 캐해석 고쳤어..,0
nikluge-au-2022-train-007349,관캐:너 왜 아직 안 자?,0
nikluge-au-2022-train-007350,내캐:잠이 안와서,0
nikluge-au-2022-train-007351,아카이랑 아무로는 신분증까지 있어,0
nikluge-au-2022-train-007352,이 과몰입 오타쿠는 네 일러 나오자마자 고민없이 햄버거를 먹었단다..,1
nikluge-au-2022-train-007353,일본가서 제로 미리 보고 오신분들 어떻게 참으실수있었나요 정말..,0
nikluge-au-2022-train-007354,&art&는 제목을 &art&과 &art&이 살린 멍청이로 바꿔야한다,1
nikluge-au-2022-train-007355,세상 사람들 조커 욕하면 다 지 욕하는 거라도 들은 마냥 기분 나빠하며 반박하는 거 거슬리게 웃기네 ...,1
nikluge-au-2022-train-007356,담주에 부산 가서 홧병만 늘어오는 거 아닌지,0
nikluge-au-2022-train-007357,"그럼 니들이 책임지고 제대로 뗑강을 부렸어야지,,,,,,",0
nikluge-au-2022-train-007358,내사모남 드뎌 다 봤다 귀여워,0
nikluge-au-2022-train-007359,값을 매길 수 없는 모멘트 ...,0
nikluge-au-2022-train-007360,우비필터라고 우산 써들고 하네 진짜 나 를 죽 여 라,1
nikluge-au-2022-train-007361,별로 그러케 마니 안 걸려,0
nikluge-au-2022-train-007362,그정도바께 안 걸리구~,0
nikluge-au-2022-train-007363,나 사는데랑,0
nikluge-au-2022-train-007364,무자비한 남혐러 같으니,1
nikluge-au-2022-train-007365,내가 &name& 씹타쿠라서 잘 아는데 저 반응은 진짜 진심 1116%로 귀여운 것임....,1
nikluge-au-2022-train-007366,&brand& 라이더 새로나온 거 다 좋은데 너무 짧아,1
nikluge-au-2022-train-007367,매일 개소리를 꽉꽉 채워서,1
nikluge-au-2022-train-007368,아버지가 아직....,0
nikluge-au-2022-train-007369,덥잖아 여새,0
nikluge-au-2022-train-007370,&name&같은 나랑 저언혀 상관도 없고 세상에 쓸데도 없는 한남 갑작스레 죽어줘서 기분전환이나 좀 시켜줬음 좋겠다,1
nikluge-au-2022-train-007371,&name&의 tmi 대방출이라니.....,0
nikluge-au-2022-train-007372,나 티엠아이 그거 엄청엄청 좋아해,0
nikluge-au-2022-train-007373,근데 화내는 연기가 좋았음,0
nikluge-au-2022-train-007374,해 다 져가는 큰 길가에 넘실대는 개울 위로...,0
nikluge-au-2022-train-007375,꼭 둘이서만 하교해라...,0
nikluge-au-2022-train-007376,왜 메이플 계정이 없다고 뜨는거지.....?,0
nikluge-au-2022-train-007377,나만 볼 수는 없다,0
nikluge-au-2022-train-007378,종전선언 한지 1년 넘었는데 그거나 해주고 가라 북미놈들...,1
nikluge-au-2022-train-007379,아이돌 성우 비판에 욕 박는 &affiliation&충들,1
nikluge-au-2022-train-007380,막 인셀들 유투버에 페미들 다 삼청교육대 들어가야한다 이러는 걸 보면 군사정권 좋아하는 거 아닐까,1
nikluge-au-2022-train-007381,뜬금없이 감독직 앉은 &name&를 욕해야할까요,0
nikluge-au-2022-train-007382,&art&에 &name&가 맡은 개쓰레기 양아치 역할이 나는 해적왕이 되겠어라고 인용하는데 그 수준이 되어버림,1
nikluge-au-2022-train-007383,진짜 특이하다 &name&는 헐리우드 영화나 인디 영화 찍다가 오스카 탔다가 액션영화 찍다가 B급 다작하다가 공포영화로 재기...,1
nikluge-au-2022-train-007384,키리시마가 동아리 활동 그만둔대 좀 남자 애들 일남충 같은 기미가 보이는 애들 있긴 있는데 그래도 히가시데 마사히로 있어서...,1
nikluge-au-2022-train-007385,부국제 때 비는 시간에 <제미니맨> hfr 볼까 했는데 롯시 뜬 거 시간표 다 안맞음,0
nikluge-au-2022-train-007386,게다가 하루에 두 번 트는 게 전부,0
nikluge-au-2022-train-007387,국내 개봉 못하는 이유가 매튜 메커너히 극 중 이름이 ‘문독’이라&name&을 모욕한다고 문빠들이 주장해서라는데,1
nikluge-au-2022-train-007388,2010 고1 씹노잼,1
nikluge-au-2022-train-007389,오늘 과제를 하겠다고..?,0
nikluge-au-2022-train-007390,『방황하는 워록 도이』,0
nikluge-au-2022-train-007391,와 좃빻은 남복학생 및 남학우들 새학기에 안 볼 생각에 문득 설레는 오후,1
nikluge-au-2022-train-007392,절대절대 남자와 같이 일하고 싶지 않다..,1
nikluge-au-2022-train-007393,&art&나온 새끼들도 춤 저따구로 추면서 티비 나오는데 미대인 내가 작업 이따구로 해도 좀 괜찮지 않겠냐,1
nikluge-au-2022-train-007394,다음에는 직영점 알바만 해야지,0
nikluge-au-2022-train-007395,거기는 일은 더 복잡해도 수당은 따박따박 다 주니까..,0
nikluge-au-2022-train-007396,본사도 쓰레기같은데 빼고..,1
nikluge-au-2022-train-007397,"하여간 자기 객관화 전혀 못하는, 지 부모와 손윗 누나들 등골 빨아먹으며 90년대에 대학 나온 한남들은 진짜 답이 없다",1
